,Datetime,Tweet Id,Text,Username
0,2021-01-01 23:59:50+00:00,1345157818605821952,"@AlbiniEatBigMac @BadCOVID19Takes And yet you have a social safety net the US doesn't have. NL isn't ""neoliberal"" by any sane definition. That's my point.",armchairshrink
1,2021-01-01 23:59:28+00:00,1345157727438430208,"Britain is the biggest Covid-19 disaster in Europe because it’s the place where neoliberalism progressed furthest. 

For decades, state capacity has been systematically dismantled – between 1980 and 1996 it alone accounted for 40% of all privatisations in the OECD.",ronanburtenshaw
2,2021-01-01 23:59:25+00:00,1345157713949556737,Toda la militancia les venía diciendo que exterminaran al poder judicial corrupto neoliberal. Pero perdieron el tiempo. Lo van a pagar.,joaninoc
3,2021-01-01 23:59:10+00:00,1345157651362054144,@GottaBernNow @TMZ That's all NYC needs is another neoliberal austerization clown.,squirrelpalooza
4,2021-01-01 23:58:33+00:00,1345157495711551490,Remember there’s a trade-off between this and something. Think about that https://t.co/NWx5Tec1Jr,neoliberal_dad
5,2021-01-01 23:58:16+00:00,1345157426383876096,Neoliberalism är ondskan maskerad till produktivitet,PelleWiman
6,2021-01-01 23:57:10+00:00,1345157147034857473,@DrewDiezel @BadCOVID19Takes When neoliberal has no meaning,armchairshrink
7,2021-01-01 23:56:48+00:00,1345157056278401031,@AmyNoMiddleNam3 Everything I don’t like is neoliberalism,phroggggggg
8,2021-01-01 23:56:27+00:00,1345156967204061185,"@FabioPorchat pra quem apoia um projeto desenvolvimentista e trabalhista sim, mas pra quem vai apoiar mais um fracassado projeto neoliberal aqui no Brasil tanto faz... 

infelizmente não basta só mudar o lixo da presidência é preciso tbm mudar de PROJETO, principalmente e urgentemente",falamaisdociro
9,2021-01-01 23:56:02+00:00,1345156860765114368,"@iambriian Thats neoliberalism at its finest, baby!!! Every human has a right to the best medical care they can afford!!!",areacomedian
10,2021-01-01 23:55:47+00:00,1345156801453551617,@NothingGen @Alvarorivguez @EduT1 Ni mensaje de odio ni mierdas. Oposición al diaparate moderno y neoliberal que representais. Oposición a que sigais destrozando vidas,PauPauscf
11,2021-01-01 23:55:16+00:00,1345156668540264450,@neoliberal_dad Cool. The two-party system is a function of a winner-take-all electoral system and can’t be “abolished” any more than you can make photosynthesis produce purple plants instead of green. Fun conversation.,kevinsmurray
12,2021-01-01 23:54:49+00:00,1345156557206679552,"No sé, eh, ni que la proposta l'hagués fet un racista, xenòfob i neoliberal com el Manuel Valls, tu... Ai, calla... https://t.co/o4dgLqA4Z8",Xiquein
