lemma,count,Movement
Maz,1,Fascism
Julie,1,Fascism
David,1,Fascism
Biden,1,Fascism
Marian,1,Fascism
Machiavelli,1,Fascism
Simons,1,Fascism
Joe,1,Fascism
Roth,1,Fascism
Kotleba,1,Fascism
Garcia,1,Fascism
Canada’s,1,Fascism
Rankings,1,Fascism
Patrick,1,Fascism
Boucheron,1,Fascism
Matthew,1,Fascism
Lewiss,1,Fascism
Sinclair,1,Fascism
Barr,1,Fascism
Trump,1,Fascism
Carlos,2,Fascism
Szekely,1,Fascism
Philip,1,Fascism
