lemma,count,Movement
Nico,1,Marxism
depardieu,1,Marxism
Mike,1,Marxism
Suleiman,1,Marxism
Gerard,1,Marxism
De,1,Marxism
Mad,1,Marxism
Sandoval,1,Marxism
Robert,1,Marxism
Layer,1,Marxism
Nelson,1,Marxism
